"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006766","vitamin metabolic process","19/4550","40/18860",0.475,1.9689010989011,3.45895447663498,0.00107068332291127,0.0167884223806616,0.0140921967782886,"29968/11283/8566/157506/60386/10560/5360/56603/7124/6615/57834/3458/54905/66002/1592/53630/8529/8074/1591",19
"GO:0048754","branching morphogenesis of an epithelial tube","58/4550","166/18860",0.349397590361446,1.44827220971799,3.27107086238319,0.00108379243194914,0.0169512761027221,0.0142288961443944,"30812/5241/2099/3169/367/9620/7475/4851/2255/4233/157506/255743/2303/596/6926/4488/650/8091/8945/2737/6608/2119/1969/5087/340419/4776/2637/80000/7124/652/374/3207/7422/6662/284217/4609/5727/2297/5076/4824/3237/7484/6423/7022/4435/51176/151449/57216/2253/7080/4613/1906/655/5308/10736/9723/846/186",58
"GO:0060350","endochondral bone morphogenesis","26/4550","61/18860",0.426229508196721,1.76674473067916,3.38215537709685,0.00110853726864003,0.0171436237540317,0.0143903527059841,"2296/1749/658/5914/59341/55512/654/249/85301/875/4146/652/3207/8313/6662/5915/6781/8817/2690/102724560/642658/1280/2261/9350/4322/4880",26
"GO:0060632","regulation of microtubule-based movement","26/4550","61/18860",0.426229508196721,1.76674473067916,3.38215537709685,0.00110853726864003,0.0171436237540317,0.0143903527059841,"123872/585/79846/4133/338879/1672/55036/80217/25790/122664/6863/345895/285180/8701/25893/92749/124637/9001/6869/57119/1235/6870/284076/63978/6866/6406",26
"GO:0060986","endocrine hormone secretion","26/4550","61/18860",0.426229508196721,1.76674473067916,3.38215537709685,0.00110853726864003,0.0171436237540317,0.0143903527059841,"2625/185/4986/1408/65266/6926/5443/51083/51305/2661/654/6863/2697/80223/2297/4824/51738/668/55503/114899/1081/7349/3952/1588/56729/84417",26
"GO:0007339","binding of sperm to zona pellucida","20/4550","43/18860",0.465116279069767,1.9279325325837,3.43495180576811,0.00110986030086342,0.0171436237540317,0.0143903527059841,"54760/57829/283471/1047/5016/53340/26998/90342/49/54742/203074/171169/148229/431705/7783/5047/167/147719/124626/2515",20
"GO:0015872","dopamine transport","20/4550","43/18860",0.465116279069767,1.9279325325837,3.43495180576811,0.00110986030086342,0.0171436237540317,0.0143903527059841,"18/6530/4986/6857/6571/222962/3737/8973/3356/2779/2912/4887/6582/26281/1141/1814/6860/1813/6570/1812",20
"GO:0001894","tissue homeostasis","89/4550","275/18860",0.323636363636364,1.34149050949051,3.21668781864658,0.00112081041317919,0.017227271165532,0.0144605663184444,"2296/7033/7031/6833/158046/6584/84959/585/323/1258/4851/1001/53833/9607/596/51052/143689/4781/6608/9290/284/6505/55765/10518/27134/4583/6101/2651/5578/6513/8842/51599/25937/9076/4588/2624/368/64065/249/53832/8792/8856/90070/84059/1756/6121/1525/284266/340719/952/94137/10083/7422/144165/6662/10804/2697/8029/65267/7287/4585/7373/3908/23746/92211/65217/124590/285180/4693/5243/5166/796/7401/115861/642658/2623/1280/3758/64332/7032/6456/24/9153/1620/3605/4160/3375/63978/56667",89
"GO:0060249","anatomical structure homeostasis","89/4550","275/18860",0.323636363636364,1.34149050949051,3.21668781864658,0.00112081041317919,0.017227271165532,0.0144605663184444,"2296/7033/7031/6833/158046/6584/84959/585/323/1258/4851/1001/53833/9607/596/51052/143689/4781/6608/9290/284/6505/55765/10518/27134/4583/6101/2651/5578/6513/8842/51599/25937/9076/4588/2624/368/64065/249/53832/8792/8856/90070/84059/1756/6121/1525/284266/340719/952/94137/10083/7422/144165/6662/10804/2697/8029/65267/7287/4585/7373/3908/23746/92211/65217/124590/285180/4693/5243/5166/796/7401/115861/642658/2623/1280/3758/64332/7032/6456/24/9153/1620/3605/4160/3375/63978/56667",89
"GO:0015804","neutral amino acid transport","25/4550","58/18860",0.431034482758621,1.78666161424782,3.38333610469102,0.00112886231532697,0.017308295351996,0.0145285779965856,"23428/157724/8140/55117/11254/6511/120103/10991/6505/118980/59272/388662/57393/5997/6506/6509/6512/81539/153201/6534/3952/23657/54716/340024/140679",25
"GO:0050432","catecholamine secretion","21/4550","46/18860",0.456521739130435,1.89230769230769,3.4166319250372,0.00113492557654024,0.0173585054397125,0.0145707243293567,"18/4986/6857/9607/1113/151/6571/150/3737/8973/3356/3745/2779/2912/4887/26281/1141/152/1814/6860/1813",21
"GO:1990573","potassium ion import across plasma membrane","23/4550","52/18860",0.442307692307692,1.83338968723584,3.3933112539439,0.00114984432594129,0.0175424810562615,0.0147251534074458,"6833/3767/480/3760/8645/483/51305/477/3761/3759/495/496/3766/3765/6557/3772/3773/100134444/3758/610/479/10021/3763",23
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","37/4550","96/18860",0.385416666666667,1.59757326007326,3.30985731189797,0.00115259032160819,0.0175424810562615,0.0147251534074458,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/9787/11065/332/26271/54908/3619/1063/1062/83540/4085/701/348654/891/147841/57082/10460/9700/57405/8110/84101/1843/990/8379/56155/118471/51412",37
"GO:0002544","chronic inflammatory response","12/4550","21/18860",0.571428571428571,2.36860282574568,3.53837101139674,0.00119863296253252,0.0181104130868081,0.0152018753858238,"1051/6279/3620/136/8876/201294/7412/7124/6280/6352/64332/1588",12
"GO:0034375","high-density lipoprotein particle remodeling","12/4550","21/18860",0.571428571428571,2.36860282574568,3.53837101139674,0.00119863296253252,0.0181104130868081,0.0152018753858238,"9388/9619/949/5360/5407/336/335/50487/5408/119548/5406/345",12
"GO:0034587","piRNA processing","12/4550","21/18860",0.571428571428571,2.36860282574568,3.53837101139674,0.00119863296253252,0.0181104130868081,0.0152018753858238,"84944/143689/121355/113802/221400/154197/91646/161829/56165/54514/440822/8468",12
"GO:0006721","terpenoid metabolic process","40/4550","106/18860",0.377358490566038,1.56417167737922,3.28444858938367,0.00120191662092343,0.0181160556059282,0.0152066117147034,"6017/339761/7804/3158/157506/8228/6715/56603/6121/59342/84649/1545/220/4036/441282/158835/54905/3991/9227/121214/1592/1562/53630/5947/1558/195814/126/8608/24/125/1543/50700/1109/1208/7276/5406/1557/57016/54658/131",40
"GO:0003353","positive regulation of cilium movement","10/4550","16/18860",0.625,2.59065934065934,3.58918492775279,0.00121735467308224,0.0182218902180025,0.01529544925676,"79846/338879/1672/6863/6869/1235/6870/284076/63978/6866",10
"GO:0051782","negative regulation of cell division","10/4550","16/18860",0.625,2.59065934065934,3.58918492775279,0.00121735467308224,0.0182218902180025,0.01529544925676,"9212/641/259266/79733/144455/92421/4609/5727/56155/387695",10
"GO:0006631","fatty acid metabolic process","129/4550","421/18860",0.306413301662708,1.27009997128762,3.1604004537995,0.00121771989248016,0.0182218902180025,0.01529544925676,"7494/55301/23175/36/5321/1548/122970/2171/1580/3712/60481/8309/11283/11001/54677/5163/254013/5743/199974/2166/1549/9200/6785/5465/54363/10891/440503/427/3295/414149/54898/9518/9388/23305/8399/51495/283985/116285/79777/3667/151176/1384/247/284486/6720/2950/39/1572/2938/10455/53632/1579/7923/644/85414/84830/2946/11057/255189/84649/32/2194/641371/27306/1545/6662/80221/57834/338328/7148/873/442909/5354/219970/1555/4056/26027/1066/54988/2327/83401/66002/341392/5166/51129/28965/634/284541/51179/1562/23205/1906/3952/641372/1907/5563/3248/8529/5407/948/1558/1646/80339/5730/9415/27329/64600/2944/5105/1543/116519/242/9370/1109/8647/158833/50487/5408/54578/119548/54575/5406/2695/1557/768218/54658/131/345/54657",129
"GO:0098661","inorganic anion transmembrane transport","48/4550","133/18860",0.360902255639098,1.49595967941833,3.23655728048447,0.0012895120725628,0.0192499104357396,0.0161583691233162,"57348/2568/1183/9498/4948/115019/1811/6530/1184/8884/55248/2558/147798/54102/8001/6505/115111/83959/80727/2564/2743/10861/6509/2742/1836/6512/2567/1080/375611/2555/55107/6557/7809/9481/55879/144453/22802/9022/2569/6569/2556/54831/57084/363/56923/846/9635/6568",48
"GO:0072348","sulfur compound transport","28/4550","68/18860",0.411764705882353,1.70678733031674,3.29231910390621,0.00138455239742551,0.0206192312774492,0.0173077766326371,"80736/9120/115019/157724/1811/8140/55144/8884/60386/6505/9368/10560/115111/6583/6538/10861/6506/6509/9429/2697/1836/148641/375611/283600/64849/10257/6582/23657",28
"GO:0006939","smooth muscle contraction","41/4550","110/18860",0.372727272727273,1.54497502497503,3.23234358434967,0.00138886558795853,0.0206341009189544,0.0173202582053163,"18/1131/323/5733/255743/10874/6926/136/9312/477/60675/8877/5997/151/100/3778/952/150/2852/51738/3356/3815/796/93649/4629/4887/10316/8989/1143/1906/6869/1907/1141/152/497189/80763/56923/6870/1813/1812/1908",41
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","17/4550","35/18860",0.485714285714286,2.01331240188383,3.38341366830732,0.00142528174898512,0.0210745341744237,0.017689957749624,"5914/59341/55512/85301/875/4146/3207/8313/6662/5915/6781/2690/102724560/1280/9350/4322/4880",17
"GO:0098810","neurotransmitter reuptake","17/4550","35/18860",0.485714285714286,2.01331240188383,3.38341366830732,0.00142528174898512,0.0210745341744237,0.017689957749624,"6530/2824/6532/477/6538/6571/6506/222962/116843/3766/6572/6582/4842/1814/1813/6570/1812",17
"GO:0000070","mitotic sister chromatid segregation","65/4550","192/18860",0.338541666666667,1.40327380952381,3.16699186472384,0.00143224338035729,0.0211050834223154,0.0177156007792642,"55143/9918/991/7272/10403/11004/9212/699/83903/22974/5347/220134/9319/3833/23397/146909/221150/64151/27436/9493/9787/11065/11200/4605/332/56992/9928/81930/26271/54908/84722/3619/1063/54892/24137/2491/81620/90417/1062/83540/4085/701/3832/1104/348654/983/891/147841/126353/57082/9700/10615/4751/92421/57405/9055/10051/29128/144165/84101/1843/8379/56155/3834/118471",65
"GO:0021675","nerve development","37/4550","97/18860",0.381443298969072,1.58110343264982,3.2354402236746,0.00143624021169609,0.0211050834223154,0.0177156007792642,"26018/4902/2047/5205/1258/3747/2558/6405/2737/220202/5457/3212/2065/84189/5270/2583/3198/3211/2048/7412/3213/55636/644168/84570/5076/3737/401/3746/3670/4693/4803/10371/1906/8929/1141/497189/6323",37
"GO:0008584","male gonad development","54/4550","154/18860",0.350649350649351,1.4534608248894,3.18606682733928,0.00143751893511032,0.0211050834223154,0.0177156007792642,"30812/2099/2625/367/2175/2674/132625/4678/4436/352909/5914/259266/81930/596/1761/8531/8091/3295/10046/10549/6422/6715/23639/2627/10309/4254/595/3207/6665/345643/6662/4036/115948/2254/4824/6423/7022/83990/4808/11086/5243/3815/7080/642658/2623/91181/647309/269/2626/56956/2516/2515/122042/644041",54
"GO:0021871","forebrain regionalization","13/4550","24/18860",0.541666666666667,2.24523809523809,3.44198434046333,0.00146538830134199,0.021463628649068,0.0180165635364994,"5080/63950/6496/650/2016/2737/9355/652/2253/7080/55079/389549/170825",13
"GO:0051937","catecholamine transport","26/4550","62/18860",0.419354838709677,1.73824884792627,3.28312948722586,0.00147619138688734,0.0215061350303141,0.0180522433803389,"18/6530/4986/6857/9607/1113/151/6571/222962/150/3737/8973/3356/3745/2779/2912/4887/6582/26281/1141/152/1814/6860/1813/6570/1812",26
"GO:0006835","dicarboxylic acid transport","40/4550","107/18860",0.373831775700935,1.54955325048783,3.21448574892312,0.00147865474585935,0.0215061350303141,0.0180522433803389,"57348/18/6833/115019/157724/1811/7200/55144/6511/113235/6566/6505/10560/477/115111/320/80727/10861/7124/6506/6509/2348/2697/4036/1836/4923/6512/3766/189/375611/2912/64849/83733/2352/284111/23657/2917/57084/6860/4889",40
"GO:0008585","female gonad development","40/4550","107/18860",0.373831775700935,1.54955325048783,3.21448574892312,0.00147865474585935,0.0215061350303141,0.0180522433803389,"2296/5241/2099/2175/2178/132625/658/4851/5806/1051/596/6422/3955/2661/4254/675/174/6092/7422/89766/8204/9468/283/2796/63951/668/1081/6586/3815/2620/344758/3952/1588/56729/269/7425/4880/56956/101927581/2516",40
"GO:0010001","glial cell differentiation","85/4550","263/18860",0.32319391634981,1.33965654117745,3.12781906990842,0.00149207146929561,0.0216506874041146,0.018173580600131,"30812/4137/3572/22901/6664/26227/5080/4099/146433/4851/3066/2255/10397/4067/55553/6285/2824/1021/92737/6663/7101/6279/27242/650/8091/2016/983/118738/4781/2737/6608/400746/2065/5454/1031/79628/5270/429/2950/3400/253782/10215/85414/7124/745/11023/8521/4919/79006/4118/57211/6280/5803/6662/2358/116448/5076/3458/3766/3908/3976/3691/79727/7448/5354/1746/51176/7732/10810/4693/55107/128853/1600/7080/4613/10319/1000/8929/5649/4653/6656/1814/1745/1812/170825",85
"GO:0051961","negative regulation of nervous system development","53/4550","151/18860",0.350993377483444,1.45488683501929,3.16454857125773,0.00154267586721892,0.0222089421650312,0.0186421794812454,"6833/56963/6664/53335/7832/5080/4099/4851/3475/4133/6663/6405/7101/8091/56896/374946/2045/3400/9355/2624/10683/4776/2048/7124/11023/6092/5629/65078/56920/80031/222223/23105/22943/257194/79727/1630/1746/6585/4168/1600/4613/283659/655/338917/7476/869/1814/6860/1745/7143/1620/4504/474",53
"GO:0072073","kidney epithelium development","53/4550","151/18860",0.350993377483444,1.45488683501929,3.16454857125773,0.00154267586721892,0.0222089421650312,0.0186421794812454,"30812/2296/2625/7475/4851/5914/5979/255743/65266/2303/596/9244/650/7369/2737/6608/6422/2045/8842/25937/5087/79192/4072/80000/652/6092/3207/7422/130497/6662/384/4609/7021/5727/2297/5915/5455/5076/9863/6492/3237/7484/3976/4435/2302/282679/2253/1906/655/10736/9350/9370/186",53
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","24/4550","56/18860",0.428571428571429,1.77645211930926,3.28117038933038,0.0015480863592764,0.0222089421650312,0.0186421794812454,"1131/3362/7433/301/4886/6752/1230/1128/3356/7253/3355/4543/6753/6755/23566/3354/3358/1812/11255/4988/4159/186/4852/4158",24
"GO:0035036","sperm-egg recognition","24/4550","56/18860",0.428571428571429,1.77645211930926,3.28117038933038,0.0015480863592764,0.0222089421650312,0.0186421794812454,"54760/57829/283471/1047/5016/53340/26998/162540/2348/90342/49/54742/203074/171169/148229/2352/431705/390243/7783/5047/167/147719/124626/2515",24
"GO:0009309","amine biosynthetic process","19/4550","41/18860",0.463414634146341,1.92087912087912,3.32844584519877,0.00154838247383511,0.0222089421650312,0.0186421794812454,"2625/64943/4953/262/3067/54498/5409/26002/6799/2861/15/4929/3642/9365/9464/7054/1644/5053/100289017",19
"GO:0001504","neurotransmitter uptake","21/4550","47/18860",0.446808510638298,1.85204582651391,3.2978284967659,0.00159012913234887,0.0227552962043029,0.0191007889001326,"6530/2824/6532/6511/477/6538/6571/6506/222962/116843/6512/3766/81539/6572/6582/4842/6616/1814/1813/6570/1812",21
"GO:0048762","mesenchymal cell differentiation","89/4550","278/18860",0.320143884892086,1.32701399320104,3.09733170915828,0.00161700510811961,0.0230868275184508,0.0193790761871215,"30812/2296/2625/3169/2066/25800/139285/2146/80139/4902/81610/4851/152007/3066/2255/5979/157506/6663/6405/2303/596/202018/6926/4488/650/7043/8091/6608/6422/7869/80326/8092/57669/54437/2651/25937/116844/10512/4254/4040/2637/202151/79755/652/114990/6615/200558/7422/753/8313/2348/130497/6662/6275/56920/80031/27250/5076/406941/7148/3249/6317/145258/442909/6423/10501/2487/51176/3170/3670/10371/23493/9464/55273/4139/2253/7080/1906/1000/8929/653/655/5308/4684/2042/10736/9723/3084/1908",89
"GO:0008037","cell recognition","59/4550","172/18860",0.343023255813953,1.42185024278048,3.13390859745643,0.00163068003671815,0.0232037162562975,0.0194771925590802,"8440/2047/54760/5806/4685/721/64581/4478/2049/720/2290/27242/57829/79937/283471/949/1047/3929/402665/2048/5016/53340/55118/2220/6092/722/57453/26998/162540/2348/90342/49/7287/54742/78989/203074/171169/148229/56130/26047/63923/2525/5551/81035/30835/2352/55079/431705/948/2042/390243/653509/7783/5047/167/147719/84665/124626/2515",59
"GO:0042363","fat-soluble vitamin catabolic process","9/4550","14/18860",0.642857142857143,2.66467817896389,3.51341881649719,0.00163637452795415,0.0232037162562975,0.0194771925590802,"11283/56603/57834/54905/66002/1592/8529/8074/1591",9
"GO:1903251","multi-ciliated epithelial cell differentiation","9/4550","14/18860",0.642857142857143,2.66467817896389,3.51341881649719,0.00163637452795415,0.0232037162562975,0.0194771925590802,"123016/4781/10733/159989/10309/345643/124093/2302/647309",9
"GO:0050796","regulation of insulin secretion","61/4550","179/18860",0.340782122905028,1.41256062373381,3.12722725125378,0.00164592087964042,0.0232081624640588,0.0194809247045594,"18/6833/3767/1131/7200/8938/131177/169026/94121/55638/9501/10411/9607/2696/3708/7447/6566/25924/1113/111/3667/5578/6720/2151/1946/2867/7124/5019/3651/952/100507043/150/2770/7021/3458/2852/222546/51738/4843/1080/3745/3170/3670/26154/114/6352/57818/8989/3952/152/6755/4826/6616/9971/83795/2864/1813/846/2695/6514/222545",61
"GO:0051048","negative regulation of secretion","61/4550","179/18860",0.340782122905028,1.41256062373381,3.12722725125378,0.00164592087964042,0.0232081624640588,0.0194809247045594,"18/6833/3767/7200/131177/94121/4851/4986/5733/1408/9607/79651/65266/10874/7447/2065/1113/51305/4828/3667/301/6720/151/100/2867/84830/7124/3134/150/2697/80223/2770/65267/3976/51738/3592/3745/3598/634/7349/29091/4887/1906/3952/152/91543/8529/7032/2917/497189/1814/8074/80763/3084/6860/387129/9370/1813/4889/4988/768218",61
"GO:0060485","mesenchyme development","108/4550","347/18860",0.311239193083574,1.29010355638598,3.07556281468018,0.00164787274041992,0.0232081624640588,0.0194809247045594,"30812/2296/2625/3169/2066/25800/139285/2146/80139/4902/81610/4851/152007/3066/2255/5979/157506/6663/6405/2303/596/202018/72/6926/4488/650/7043/8091/6608/6422/2065/7869/80326/221662/8092/57669/54437/2651/25937/116844/10512/4254/10683/4040/2637/202151/79755/5754/652/114990/6615/200558/6092/7422/1482/753/8313/2348/130497/144165/6662/6275/56920/4609/80031/2297/27250/6939/5076/406941/2254/7148/3249/6317/145258/442909/22943/6423/10501/2487/51176/3170/3670/10371/23493/9464/55273/4838/4139/2253/7080/58/1906/1000/8929/653/642658/655/5308/4684/2042/10736/9723/3084/7547/2626/1908/9421",108
"GO:0050954","sensory perception of mechanical stimulus","67/4550","200/18860",0.335,1.38859340659341,3.1152995855952,0.00165726398775306,0.0232877388798257,0.0195477211244058,"1302/9132/26018/7466/23349/5205/332/81624/776/117531/286262/153562/9368/56914/57731/84189/170961/5270/3198/84059/55584/7124/7068/1690/4919/491/10083/259236/63895/55636/644168/51473/10804/4609/4036/121227/53904/3249/1285/442909/65217/40/124590/3356/375611/5077/5456/222662/119467/3815/7809/7349/50617/9381/7401/8989/1141/374462/83715/1280/2917/388551/1428/6323/150677/53942/5458",67
"GO:0018149","peptide cross-linking","11/4550","19/18860",0.578947368421053,2.39976865240023,3.4421223301274,0.00166808302533441,0.0233869748484385,0.0196310197670934,"5266/7051/301/3713/6699/4014/1475/2312/6698/6704/3849",11
"GO:0033555","multicellular organismal response to stress","38/4550","101/18860",0.376237623762376,1.55952562289196,3.17922332656181,0.00167348464661208,0.0234099818542926,0.0196503318409991,"2925/3158/6530/157753/5979/2558/7101/3620/596/7369/120224/2890/116372/6505/477/7060/2048/162282/2922/6863/150/4923/4929/7349/27136/4185/4887/8989/6869/644139/4842/55515/5649/56923/1620/3358/153/1812",38
"GO:0071621","granulocyte chemotaxis","44/4550","121/18860",0.363636363636364,1.50729270729271,3.15662731555631,0.00168808917300389,0.023467174134053,0.0196983390237056,"27202/57580/6374/10451/146433/59341/6279/3627/301/7060/2921/64065/3929/6355/6354/3576/1525/6372/6357/30817/6376/7422/6280/5197/100130520/6369/6370/6283/10344/6352/5473/5142/54210/5196/1906/1907/7857/6346/6360/3577/4283/284340/6278/1908",44
"GO:0099565","chemical synaptic transmission, postsynaptic","44/4550","121/18860",0.363636363636364,1.50729270729271,3.15662731555631,0.00168808917300389,0.023467174134053,0.0196983390237056,"18/84866/4851/4233/1138/8898/8001/642938/2890/3359/1139/388135/4355/56853/2743/2904/55584/9177/2742/2903/4923/6512/8973/2906/51738/1135/2902/66000/124925/22999/4887/1143/170572/1141/5026/285242/5649/6543/7476/869/2895/1144/1813/1142",44
"GO:0046546","development of primary male sexual characteristics","54/4550","155/18860",0.348387096774194,1.44408365827721,3.13037954087586,0.00169620232265495,0.023467174134053,0.0196983390237056,"30812/2099/2625/367/2175/2674/132625/4678/4436/352909/5914/259266/81930/596/1761/8531/8091/3295/10046/10549/6422/6715/23639/2627/10309/4254/595/3207/6665/345643/6662/4036/115948/2254/4824/6423/7022/83990/4808/11086/5243/3815/7080/642658/2623/91181/647309/269/2626/56956/2516/2515/122042/644041",54
"GO:0003333","amino acid transmembrane transport","41/4550","111/18860",0.369369369369369,1.53105633105633,3.16415855159408,0.00169642222655805,0.023467174134053,0.0196983390237056,"57348/23428/157724/6542/8140/55144/55117/11254/6511/120103/117247/10991/6505/477/118980/59272/80727/6583/57393/151258/6538/5997/7124/6506/6509/4923/6545/6512/1201/3766/81539/83733/6582/153201/6534/23657/54716/340024/57084/84889/140679",41
"GO:0046545","development of primary female sexual characteristics","41/4550","111/18860",0.369369369369369,1.53105633105633,3.16415855159408,0.00169642222655805,0.023467174134053,0.0196983390237056,"2296/5241/2099/1602/2175/2178/132625/658/4851/5806/1051/596/6422/3955/2661/4254/675/174/6092/7422/89766/8204/9468/283/2796/63951/668/1081/6586/3815/2620/344758/3952/1588/56729/269/7425/4880/56956/101927581/2516",41
"GO:0060993","kidney morphogenesis","37/4550","98/18860",0.377551020408163,1.5649697241534,3.16186890087879,0.00177880057034926,0.0245521808213396,0.0206090933159382,"30812/2625/2066/5613/7475/2255/255743/65266/596/650/2737/6608/25937/5087/79192/80000/652/3207/9245/7422/130497/6662/4609/5727/2297/5076/51301/3237/7484/3976/4435/57216/2302/2253/655/10736/186",37
"GO:0046503","glycerolipid catabolic process","28/4550","69/18860",0.405797101449275,1.68205128205128,3.20045584913682,0.00180069179396749,0.0247446057780301,0.0207706147676418,"5321/8228/2166/440503/285848/9388/8399/949/8527/133121/11057/255189/375775/123745/7941/338328/145447/3991/79153/5407/336/80339/116519/150379/5408/119548/5406/345",28
"GO:0071300","cellular response to retinoic acid","28/4550","69/18860",0.405797101449275,1.68205128205128,3.20045584913682,0.00180069179396749,0.0247446057780301,0.0207706147676418,"7475/3066/5914/5979/4067/6532/4602/7525/8324/56603/5754/7124/346673/130497/6662/5076/81029/7484/9464/6096/7480/3952/388553/2042/4058/57795/1620/1813",28
"GO:0048477","oogenesis","43/4550","118/18860",0.364406779661017,1.51048612404545,3.13662204339175,0.00180481561411922,0.0247466458103352,0.020772327170155,"84072/9319/6875/658/5806/259266/26271/646/994/8549/6790/596/1761/10361/891/2661/675/646799/346673/23318/166863/340719/284071/221400/283/402381/1618/668/245711/1906/344018/344758/54937/388553/56165/326340/339345/147872/2528/4880/283129/122042/145645",43
"GO:0021854","hypothalamus development","15/4550","30/18860",0.5,2.07252747252747,3.31504252914799,0.00186730783958623,0.0255472336295039,0.0214443403486548,"59336/6715/5454/30062/4808/79625/7080/23440/9001/27023/5308/9723/5626/6658/137814",15
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","36/4550","95/18860",0.378947368421053,1.57075766338924,3.14473809225533,0.00188952077929666,0.0257944448489511,0.0216518493731039,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/9787/11065/332/26271/54908/3619/1063/1062/83540/4085/701/348654/891/147841/57082/9700/57405/8110/84101/1843/990/8379/56155/118471/51412",36
"GO:0048863","stem cell differentiation","85/4550","265/18860",0.320754716981132,1.32954592577234,3.04639352820168,0.00190652026546097,0.0259128573198571,0.0217512447661417,"30812/2296/2099/3169/57348/2066/2146/4902/4851/3066/54517/5979/157506/55553/399694/1021/6663/6405/2303/596/202018/63950/6926/4488/26147/8091/6608/6422/7869/80326/221662/8092/124540/83959/54437/1045/2627/10512/4254/4040/2637/4072/3861/652/101927721/3651/1482/2348/130497/144165/6662/56920/100170841/80031/6939/5076/145258/3976/6423/7022/79727/2823/10501/3214/2487/3670/10538/121340/11166/10371/3815/9464/93649/6862/29947/1906/1000/8929/655/5308/7476/9723/3084/7547/1908",85
"GO:0060047","heart contraction","85/4550","265/18860",0.320754716981132,1.32954592577234,3.04639352820168,0.00190652026546097,0.0259128573198571,0.0217512447661417,"1824/3760/23704/3752/23171/8912/776/157378/23630/6332/79041/10874/6505/6271/1113/477/6327/57731/59272/3270/6720/2627/492/133/5997/100/57158/1756/7124/2946/7068/1525/7136/491/10052/3759/1482/6324/6863/2697/81033/79924/30820/6445/3751/6781/845/6330/6331/9722/2740/11149/7139/3670/23493/7349/6262/6329/5142/58498/1906/2257/1907/137868/4842/4625/6326/6543/7054/10021/80763/100506013/121643/6870/100507537/4633/1813/153/2626/4624/6323/1908/4159/27302/186",85
"GO:0002064","epithelial cell development","74/4550","226/18860",0.327433628318584,1.35723038023923,3.04645502894455,0.00197673148623274,0.0268086132936793,0.0225031420654955,"30812/5241/2099/7494/3169/367/3572/25803/5080/4851/5914/4233/8985/2947/10411/1021/4478/688/2303/6098/1761/6496/3295/6608/153562/57669/7111/27134/6768/29842/2195/2810/1969/9076/56913/10818/2624/654/3383/7124/652/2194/7422/5629/10855/6662/5915/5138/9863/81029/3642/7022/6781/2487/1775/26154/54507/5243/64919/2302/1000/653/642658/2623/9480/91181/389015/168002/7476/9370/1041/3849/3175/388364",74
"GO:0009988","cell-cell recognition","31/4550","79/18860",0.392405063291139,1.62654054805954,3.14665104596083,0.00200174534221979,0.0270237535498874,0.0226837307328921,"8440/2047/54760/4478/57829/283471/1047/5016/53340/26998/162540/2348/90342/49/54742/203074/171169/148229/56130/2525/5551/30835/2352/431705/390243/7783/5047/167/147719/124626/2515",31
"GO:0015701","bicarbonate transport","16/4550","33/18860",0.484848484848485,2.00972360972361,3.27351346422603,0.00200278468149387,0.0270237535498874,0.0226837307328921,"25800/9498/1811/51700/51706/221074/115111/83959/10861/9497/57282/1080/375611/8671/54831/762",16
"GO:0001656","metanephros development","35/4550","92/18860",0.380434782608696,1.57692307692308,3.12786527815517,0.00200570015410389,0.0270237535498874,0.0226837307328921,"30812/2255/5979/157506/2303/596/7369/2737/6608/25937/79192/80000/652/6092/3207/130497/6662/4609/7021/5727/2297/5455/5076/4824/7484/3976/4435/2302/2253/1958/655/10736/9370/359/186",35
"GO:0009948","anterior/posterior axis specification","25/4550","60/18860",0.416666666666667,1.72710622710623,3.18082500156041,0.00200995950097958,0.0270237535498874,0.0226837307328921,"6790/6926/57669/1045/10818/7044/3234/652/5046/144165/221400/3170/9573/1044/23493/4838/6862/5015/56165/10736/497189/9350/6997/134701/7547",25
"GO:0048592","eye morphogenesis","60/4550","177/18860",0.338983050847458,1.40510337120507,3.05333457327001,0.0020568699206721,0.0273554722383028,0.0229621753017857,"30812/84467/123016/6664/197021/585/2047/5080/4851/596/23287/10002/6496/2737/6505/57010/6101/2195/8842/1969/10818/5818/362/2048/652/7068/2301/10083/7422/5629/51761/6662/7021/220/56999/5915/5076/7287/148398/25806/401498/2201/668/25794/2779/4693/50937/6247/356/6096/84465/655/338917/5308/7054/6656/121643/344658/256297/118427",60
"GO:0050905","neuromuscular process","64/4550","191/18860",0.335078534031414,1.38891893446867,3.04621431533331,0.00206041600084474,0.0273554722383028,0.0229621753017857,"6833/6769/7345/119032/164832/3708/23287/9543/5457/441027/844/111/57731/84189/429/23336/3198/402665/28954/4861/2743/1756/7124/2946/57152/7136/79641/10083/3759/51761/162282/2903/220/342667/6939/92241/761/124093/1201/112476/65217/2906/80157/124590/26047/7349/54112/7401/6329/2257/4625/7138/2636/497189/1814/2895/126306/1144/100507537/7143/1813/1812/6323/5458",64
